id,home_club_id,home_club_goals
2475441,3709,0
2475442,714,0
2475443,1049,2
2475444,368,3
2475445,3302,0
2475446,940,1
2475447,418,2
2475448,1533,0
2475449,367,3
2475450,681,3
2475451,13,2
2475452,897,0
2475453,1531,0
2475454,1050,0
2475455,621,2
2475456,3368,0
2475457,131,2
2475458,16795,0
2475459,367,1
2475460,1084,1
2475461,993,0
2475462,3709,2
2475463,714,1
2475464,1049,0
2475465,368,2
2475466,3302,1
2475467,940,0
2475468,418,9
2475469,1533,1
2475470,13,2
2475471,897,1
2475472,1531,0
2475473,1050,0
2475474,621,1
2475475,3368,1
2475476,131,4
2475477,16795,1
2475478,367,0
2475479,1533,1
2475480,1084,2
2475481,681,2
2475482,993,0
2475483,3709,1
2475484,714,1
2475485,1049,3
2475486,368,2
2475487,3302,3
2475488,940,6
2475489,418,3
2475490,897,1
2475491,1531,1
2475492,1050,0
2475493,621,4
2475494,3368,2
2475495,131,2
2475496,16795,1
2475497,367,2
2475498,1533,0
2475499,418,3
2475500,1084,1
2475501,13,3
2475502,681,0
2475503,993,0
2475504,3709,0
2475505,714,0
2475506,1049,4
2475507,368,2
2475508,3302,2
2475509,940,2
2475510,1531,4
2475511,1050,0
2475512,621,1
2475513,3368,1
2475514,131,6
2475515,16795,1
2475516,367,1
2475517,1533,1
2475518,418,3
2475519,940,1
2475520,1084,1
2475521,897,1
2475522,13,0
2475523,681,3
2475524,993,0
2475525,3709,1
2475526,714,1
2475527,1049,3
2475528,368,2
2475529,3302,2
2475530,1050,1
2475531,621,1
2475532,3368,2
2475533,131,2
2475534,16795,2
2475535,367,2
2475536,1533,0
2475537,418,2
2475538,940,1
2475539,3302,1
2475540,1050,2
2475541,1531,2
2475542,897,2
2475543,13,0
2475544,681,0
2475545,993,1
2475546,3709,1
2475547,714,1
2475548,1049,1
2475549,368,2
2475550,621,4
2475551,3368,0
2475552,131,2
2475553,16795,0
2475554,367,2
2475555,1533,3
2475556,418,7
2475557,940,3
2475558,3302,2
2475559,1084,2
2477176,2783,0
2477177,4482,2
2477178,6992,4
2477179,6996,2
2477180,660,2
2477181,338,1
2477182,10690,1
2477408,1506,0
2477409,195,1
2477579,21875,1
2477580,238,0
2477952,2740,1
2477953,6414,1
2477954,4482,0
2477955,6994,2
2477956,23611,1
2477957,2477,0
2477958,6992,3
2478421,197,4
2478422,540,2
2478423,84,1
2478424,10157,2
2478425,10625,2
2478426,786,1
2478427,339,0
2478428,1008,2
2478429,504,0
2478430,3057,0
2478431,31614,0
2478432,790,1
2478433,255,4
2478434,1053,0
2478435,496,2
2478436,2481,0
2478437,713,3
2478438,301,2
2478439,409,2
2478440,964,3
2478441,190,2
2478442,2784,2
2478443,1082,1
2478444,265,1
2478445,419,0
2478446,119,2
2478447,371,3
2478448,669,2
2478449,39097,3
2478450,24974,0
2478451,24288,3
2478452,33179,1
2478453,26726,2
2478454,13017,2
2478479,405,0
2478480,631,2
2478481,873,1
2478482,180,0
2478483,2288,1
2478484,29,2
2478485,3008,1
2478486,148,4
2478487,289,1
2478488,281,3
2478588,800,0
2478589,1429,1
2478590,862,0
2478591,252,1
2478592,5,3
2478593,458,1
2478594,12,2
2478595,6574,1
2478596,416,0
2478597,410,2
2478598,1390,1
2478599,749,0
2478600,430,0
2478601,276,2
2478602,46,7
2478603,506,2
2478604,398,3
2478605,6195,0
2478606,130,4
2478607,1038,2
2478608,800,0
2478609,1429,2
2478610,862,2
2478611,252,1
2478612,5,0
2478613,458,1
2478614,12,2
2478615,6574,0
2478616,416,0
2478617,410,1
2478618,1390,1
2478619,749,2
2478620,430,0
2478621,276,2
2478622,46,2
2478623,506,3
2478624,398,0
2478625,6195,3
2478626,130,1
2478627,1038,2
2478628,800,0
2478629,1429,1
2478630,862,1
2478631,252,0
2478632,46,1
2478633,458,0
2478634,12,2
2478635,6574,0
2478636,416,1
2478637,410,4
2478638,749,3
2478639,430,3
2478640,276,1
2478641,506,3
2478642,398,3
2478643,5,2
2478644,6195,2
2478645,130,1
2478646,1038,1
2478647,410,1
2478648,800,1
2478649,1390,2
2478650,430,0
2478651,252,1
2478652,276,1
2478653,46,2
2478654,458,2
2478655,12,3
2478656,6574,1
2478657,416,1
2478658,1429,0
2478659,862,1
2478660,749,0
2478661,506,2
2478662,398,2
2478663,5,1
2478664,6195,6
2478665,130,1
2478666,1038,0
2478667,410,2
2478668,800,1
2478669,1390,1
2478670,430,3
2478671,252,1
2478672,276,1
2478673,46,1
2478674,458,1
2478675,12,2
2478676,6574,3
2478677,416,1
2478678,1429,1
2478679,862,0
2478680,749,0
2478681,398,4
2478682,5,0
2478683,6195,2
2478684,130,2
2478685,1038,3
2478686,416,0
2478687,410,2
2478688,1390,1
2478689,862,2
2478690,749,2
2478691,430,0
2478692,46,2
2478693,506,7
2478694,458,1
2478695,12,3
2478696,1038,2
2478697,6574,0
2478698,800,1
2478699,1429,1
2478700,252,1
2478701,276,1
2478702,398,0
2478703,5,1
2478704,6195,3
2478705,130,0
2478706,416,0
2478707,410,1
2478708,1390,0
2478709,1429,0
2478710,862,0
2478711,749,0
2478712,506,2
2478713,5,2
2478714,458,2
2478715,12,4
2478716,1038,1
2478717,6574,2
2478718,800,3
2478719,1390,0
2478720,430,0
2478721,252,1
2478722,276,1
2478723,46,1
2478724,6195,2
2478725,130,1
2478726,12,2
2478727,416,2
2478728,1429,1
2478729,862,0
2478730,749,0
2478731,252,0
2478732,506,1
2478733,398,3
2478734,5,2
2478735,458,2
2478736,130,0
2478737,410,1
2478738,800,3
2478739,1390,1
2478740,430,1
2478741,276,0
2478742,46,2
2478743,6195,2
2478744,12,0
2478745,1038,2
2478746,6574,1
2478747,416,2
2478748,1429,1
2478749,862,0
2478750,749,0
2478751,252,2
2478752,506,1
2478753,398,3
2478754,5,1
2478755,458,5
2478756,130,1
2478757,410,0
2478758,800,1
2478759,1390,2
2478760,430,4
2478761,276,3
2478762,46,3
2478763,6195,1
2478764,12,2
2478765,1038,1
2478766,6574,1
2478767,416,1
2478768,1429,2
2478769,862,1
2478770,749,0
2478771,252,3
2478772,506,4
2478773,398,0
2478774,5,0
2478775,458,1
2478776,130,0
2478777,410,2
2478778,276,1
2478779,130,1
2478780,506,2
2478781,6195,2
2478782,398,3
2478783,1038,1
2478784,430,1
2478785,1390,2
2478786,46,0
2478787,749,1
2478788,800,2
2478789,12,1
2478790,252,1
2478791,458,2
2478792,6574,3
2478793,410,0
2478794,1429,2
2478795,862,1
2478796,5,3
2478797,416,5
2478798,430,3
2478799,749,2
2478800,130,0
2478801,398,0
2478802,506,3
2478803,46,3
2478804,1390,1
2478805,1038,1
2478806,276,1
2478807,6195,3
2478808,416,1
2478809,5,1
2478810,6574,1
2478811,252,5
2478812,800,1
2478813,1429,2
2478814,410,0
2478815,458,3
2478816,12,0
2478817,862,2
2478818,506,2
2478819,5,2
2478820,749,3
2478821,1038,1
2478822,1390,1
2478823,398,2
2478824,276,1
2478825,6195,2
2478826,430,1
2478827,130,1
2478828,458,0
2478829,46,0
2478830,1390,1
2478831,12,1
2478832,6574,0
2478833,862,0
2478834,416,1
2478835,252,2
2478836,800,1
2478837,1429,1
2478838,130,0
2478839,1038,2
2478840,398,4
2478841,749,1
2478842,5,2
2478843,6195,2
2478844,1429,0
2478845,862,0
2478846,506,1
2478847,410,3
2478848,46,1
2478849,252,0
2478850,1390,1
2478851,458,0
2478852,416,0
2478853,430,2
2478854,276,2
2478855,6574,4
2478856,12,0
2478857,800,0
2478858,6195,1
2478859,5,3
2478860,410,2
2478861,506,1
2478862,398,2
2478863,1038,1
2478864,862,1
2478865,1429,0
2478866,749,3
2478867,130,0
2478868,276,3
2478869,6574,1
2478870,506,2
2478871,1390,1
2478872,458,1
2478873,12,1
2478874,46,1
2478875,430,2
2478876,800,1
2478877,252,1
2478878,252,2
2478879,1429,0
2478880,398,4
2478881,6195,3
2478882,276,0
2478883,130,1
2478884,410,1
2478885,416,1
2478886,5,1
2478887,800,2
2478888,12,1
2478889,1038,0
2478890,458,2
2478891,430,0
2478892,506,2
2478893,46,0
2478894,1390,0
2478895,749,2
2478896,6574,1
2478897,862,1
2478898,430,1
2478899,252,3
2478900,398,1
2478901,800,2
2478902,416,2
2478903,410,2
2478904,130,1
2478905,46,2
2478906,6195,4
2478907,276,3
2478908,1429,2
2478909,862,1
2478910,506,3
2478911,5,1
2478912,1038,1
2478913,410,1
2478914,749,4
2478915,398,4
2478916,6574,0
2478917,458,2
2478918,430,3
2478919,46,0
2478920,416,0
2478921,12,2
2478922,1038,0
2478923,800,1
2478924,6195,3
2478925,6574,0
2478926,1390,4
2478927,276,0
2478928,458,2
2478929,506,1
2478930,749,2
2478931,862,2
2478932,398,1
2478933,130,2
2478934,5,2
2478935,410,1
2478936,1429,2
2478937,252,5
2478938,6195,3
2478939,416,2
2478940,276,2
2478941,800,1
2478942,46,1
2478943,1038,0
2478944,6574,3
2478945,1390,0
2478946,430,3
2478947,12,2
2478948,862,1
2478949,1429,0
2478950,458,2
2478951,130,2
2478952,252,3
2478953,506,3
2478954,398,1
2478955,749,1
2478956,410,0
2478957,5,3
2478958,416,5
2478959,430,3
2478960,46,4
2478961,6574,3
2478962,276,2
2478963,6195,2
2478964,800,1
2478965,12,1
2478966,1038,2
2478967,1390,4
2479044,10480,4
2479045,22220,1
2479046,8031,0
2479047,1101,4
2479048,13499,3
2479049,318,0
2479050,829,3
2479051,121,1
2479052,1092,0
2479053,383,1
2479054,5546,1
2479055,7918,0
2479056,801,0
2479057,1180,1
2479058,10690,1
2479059,452,1
2479060,9465,1
2479061,24832,1
2479062,3508,2
2479063,420,2
2479064,9241,1
2479065,39,1
2479066,2282,3
2479067,282,1
2479068,681,2
2479069,2578,1
2479070,10131,1
2479071,6996,0
2479072,2783,1
2479073,338,0
2479074,660,1
2479075,339,4
2479076,6992,1
2479077,10690,1
2479506,4294,0
2479507,7179,1
2479508,10140,2
2479509,5227,0
2479510,7788,4
2479511,1436,2
2479512,2423,2
2479513,976,3
2479514,3345,3
2479515,7179,4
2479516,3349,0
2479517,1436,0
2479518,2421,1
2479519,10140,1
2479520,8827,3
2479521,976,0
2479522,3336,1
2479523,4294,0
2479524,3325,2
2479525,3348,1
2479526,4750,1
2479527,7378,0
2479528,7788,0
2479529,4864,2
2479540,3348,2
2479541,3349,1
2479542,3345,0
2479543,4864,3
2479872,2861,0
2479873,601,2
2479874,1184,1
2479875,172,2
2479876,29228,1
2479877,498,2
2479878,2282,1
2479879,157,3
2479880,1184,0
2479881,354,1
2479882,204,2
2479883,28643,1
2479884,520,0
2479885,3057,0
2479886,58,1
2479887,3508,1
2479924,2698,0
2479925,11127,2
2479926,3729,0
2479927,2410,4
2479928,121,7
2479929,2439,2
2479930,932,0
2479931,3725,4
2480116,2457,0
2480117,2420,0
2480118,3327,2
2480119,2424,1
2480120,2995,2
2480121,720,0
2480122,1085,0
2480123,1301,0
2480124,336,1
2480133,2990,1
2480134,8024,1
2480135,294,1
2480136,1075,3
2480137,1465,1
2480138,982,0
2480139,720,4
2480140,2425,0
2480141,979,1
2480142,2995,1
2480143,2424,1
2480144,2420,4
2480145,2457,0
2480146,2503,3
2480147,3327,0
2480148,1301,2
2480149,336,3
2480150,1085,2
2480161,2990,2
2480162,8024,1
2480163,294,3
2480164,1465,1
2480165,2424,2
2480166,1075,0
2480167,720,3
2480168,982,2
2480169,2425,0
2480175,2457,2
2480176,2503,1
2480177,2995,2
2480178,3327,1
2480179,2420,4
2480180,979,1
2480181,1301,0
2480182,1085,1
2480183,336,4
2480502,13482,0
2480545,1063,0
2480851,24326,0
2480852,6992,0
2480853,687,1
2480854,697,2
2480855,3426,2
2480856,6028,1
2480857,272,0
2480858,10695,2
2480859,2662,2
2480860,11435,2
2480861,7769,0
2480862,447,3
2480863,365,1
2480864,3060,1
2480865,206,0
2480866,941,1
2480867,6676,3
2480868,416,4
2480869,1041,2
2480870,3008,2
2480871,1185,2
2480872,18506,0
2480873,370,2
2480874,2425,0
2480875,2714,0
2480876,144,4
2480888,2740,2
2480889,6414,1
2480890,23611,0
2480891,4482,0
2480892,6992,0
2480894,6994,0
2480895,2477,1
2480896,2783,1
2480897,10690,1
2480898,338,2
2480899,6996,0
2480900,660,3
2480901,339,1
2480902,6993,2
2480903,10690,2
2480904,23611,3
2480905,4482,3
2480906,6992,0
2480907,2740,2
2480908,6414,2
2481015,371,1
2481016,511,1
2481017,2999,0
2481018,987,1
2481019,370,0
2481020,2759,1
2481021,2578,0
2481022,2451,0
2481023,465,0
2481024,1519,1
2481025,2553,0
2481026,2760,4
2481027,371,6
2481028,511,1
2481029,2999,1
2481030,987,0
2481031,2759,1
2481032,370,2
2481033,370,2
2481034,2999,4
2481035,2451,2
2481036,987,0
2481037,465,0
2481038,511,1
2481039,371,2
2481040,1519,2
2481041,2553,2
2481042,2760,3
2481043,2759,1
2481044,2578,0
2481045,2760,1
2481046,370,3
2481047,371,1
2481048,2999,0
2481049,2451,2
2481050,511,1
2481051,465,1
2481052,370,3
2481053,1519,2
2481054,2553,3
2481055,987,0
2481056,2759,2
2481057,371,0
2481058,511,2
2481059,2451,1
2481060,2553,2
2481061,2760,3
2481062,2578,1
2481063,1519,1
2481064,2999,3
2481065,987,1
2481066,2759,0
2481067,2578,1
2481068,465,0
2481069,370,1
2481070,371,2
2481071,511,2
2481072,2451,1
2481073,2760,0
2481074,465,2
2481079,371,1
2481080,1519,3
2481081,2999,3
2481082,2553,1
2481083,2759,0
2481084,2578,2
2481145,418,1
2481146,13,1
2481193,2497,4
2481194,7971,5
2481195,12361,0
2481196,20844,4
2481197,1176,5
2481198,3708,3
2481199,12588,1
2481200,5358,2
2481201,18690,1
2481202,5648,5
2481203,11259,10
2481204,21548,0
2481205,7077,0
2481206,13242,0
2481207,16196,4
2481208,37064,3
2481209,29733,1
2481210,34559,3
2481211,2448,1
2481212,150,2
2481213,2867,2
2481214,1108,2
2481215,12321,6
2481216,237,0
2481217,171,1
2481218,11000,1
2481219,1532,1
2481220,1244,2
2481246,119,2
2481885,19,2
2481886,22045,5
2482105,1421,2
2482106,595,3
2482107,14171,0
2482108,855,0
2482109,1082,0
2482110,969,0
2482111,995,1
2482112,417,3
2482113,1041,2
2482114,162,1
2482115,40,4
2482116,1162,0
2482117,826,0
2482118,1158,0
2482119,244,0
2482120,347,1
2482121,583,2
2482122,273,6
2482123,618,3
2482124,415,2
2482125,595,1
2482126,14171,0
2482127,855,0
2482128,1082,2
2482129,1041,0
2482130,969,2
2482131,995,0
2482132,417,1
2482133,1421,0
2482134,618,0
2482135,40,1
2482136,1162,0
2482137,826,4
2482138,1158,4
2482139,244,4
2482140,347,2
2482141,162,1
2482142,995,1
2482143,583,5
2482144,415,1
2482145,595,1
2482146,14171,1
2482147,855,2
2482148,1082,2
2482149,1041,2
2482150,969,1
2482155,40,2
2482156,826,0
2482157,1082,0
2482158,1158,0
2482159,244,3
2482160,347,3
2482161,162,1
2482162,995,2
2482163,583,1
2482164,415,3
2482165,595,0
2482166,1162,0
2482167,14171,2
2482168,855,0
2482169,1041,4
2482170,969,0
2482171,417,1
2482172,1421,0
2482173,273,0
2482174,618,1
2482175,40,2
2482176,826,0
2482177,1082,1
2482178,1158,0
2482179,244,2
2482180,347,3
2482181,162,0
2482182,969,2
2482183,995,1
2482184,415,1
2482185,595,0
2482186,1162,1
2482187,14171,3
2482188,855,0
2482189,1041,3
2482190,417,1
2482191,583,1
2482192,1421,1
2482193,273,2
2482194,618,0
2482195,40,1
2482196,826,1
2482197,1082,1
2482198,1158,0
2482199,244,2
2482200,347,0
2482201,162,2
2482202,1041,5
2482203,995,1
2482204,417,0
2482205,595,1
2482206,1162,2
2482207,14171,0
2482208,855,2
2482209,1041,1
2482210,583,3
2482211,1421,1
2482212,273,2
2482213,618,1
2482214,415,0
2482215,40,2
2482216,855,1
2482217,1082,1
2482218,1158,1
2482219,244,2
2482220,347,3
2482221,162,1
2482222,969,2
2482223,995,1
2482224,417,1
2482225,595,2
2482226,1162,1
2482227,14171,1
2482228,826,1
2482229,1041,3
2482230,583,2
2482231,1421,2
2482232,273,1
2482233,618,1
2482234,415,3
2482235,595,0
2482236,855,0
2482237,1082,1
2482238,1158,1
2482239,244,3
2482240,347,2
2482241,162,2
2482242,969,2
2482243,995,0
2482244,417,0
2482245,40,1
2482246,1162,1
2482247,14171,2
2482248,826,2
2482249,244,2
2482250,583,1
2482251,1421,2
2482252,273,2
2482253,618,3
2482254,415,2
2482255,595,1
2482256,855,5
2482257,1082,1
2482258,1158,1
2482259,1041,2
2482260,347,0
2482261,162,2
2482262,969,0
2482263,995,1
2482264,417,1
2482265,40,3
2482266,1162,2
2482267,14171,2
2482268,826,1
2482269,244,3
2482270,583,2
2482271,1421,2
2482272,273,0
2482273,618,1
2482274,415,0
2482275,595,2
2482276,855,1
2482277,1082,3
2482278,1158,3
2482279,1041,3
2482280,162,1
2482281,969,3
2482282,995,2
2482283,417,0
2482284,1421,3
2482285,40,0
2482286,1162,1
2482287,826,2
2482288,1158,1
2482289,244,2
2482290,347,0
2482291,583,0
2482292,273,1
2482293,618,3
2482294,415,1
2482295,162,0
2482296,1082,1
2482297,855,2
2482298,417,3
2482299,969,2
2482300,995,0
2482301,595,4
2482302,14171,1
2482303,1421,1
2482304,1041,3
2482305,415,1
2482306,583,4
2482307,244,2
2482308,1158,1
2482309,826,0
2482310,347,2
2482311,162,1
2482312,40,1
2482313,1162,4
2482314,273,0
2482315,595,0
2482316,273,1
2482317,1421,0
2482318,855,3
2482319,417,2
2482320,1041,2
2482321,1082,0
2482322,969,4
2482323,618,0
2482324,14171,1
2482325,826,1
2482326,244,1
2482327,40,1
2482328,995,1
2482329,162,0
2482330,1158,0
2482331,347,0
2482332,415,1
2482333,583,1
2482334,1162,1
2482335,14171,0
2482336,618,3
2482337,969,1
2482338,1421,1
2482339,273,1
2482340,595,2
2482341,855,1
2482342,417,0
2482343,1041,1
2482344,1162,2
2482345,995,0
2482346,583,2
2482347,826,0
2482348,347,0
2482349,1158,1
2482350,162,0
2482351,1082,0
2482352,244,2
2482353,415,2
2482354,40,1
2482355,273,1
2482356,1162,4
2482357,595,2
2482358,14171,1
2482359,618,2
2482360,1421,0
2482361,417,0
2482362,855,0
2482363,1041,1
2482364,583,3
2482365,1158,2
2482366,244,2
2482367,347,1
2482368,995,1
2482369,1082,2
2482370,969,2
2482371,162,0
2482372,40,1
2482373,826,0
2482374,415,1
2482375,1162,1
2482376,583,4
2482377,855,0
2482378,618,2
2482379,415,1
2482380,273,1
2482381,14171,1
2482382,969,1
2482383,1421,3
2482384,595,2
2482385,162,3
2482386,1158,2
2482387,995,2
2482388,417,1
2482389,244,0
2482390,40,3
2482391,969,3
2482392,1082,3
2482393,347,2
2482394,826,1
2482395,415,2
2482396,595,0
2482397,618,2
2482398,583,3
2482399,826,0
2482400,1162,0
2482401,1421,1
2482402,14171,1
2482403,273,0
2482404,1041,1
2482405,969,3
2482406,995,1
2482407,417,2
2482408,40,2
2482409,855,1
2482410,244,2
2482411,1082,3
2482412,1158,0
2482413,162,1
2482414,347,3
2482415,1041,2
2482416,273,1
2482417,14171,0
2482418,826,0
2482419,40,1
2482420,583,3
2482421,1162,0
2482422,415,1
2482423,618,1
2482424,1421,0
2482425,1082,2
2482426,969,1
2482427,855,1
2482428,347,3
2482429,995,1
2482430,417,1
2482431,595,1
2482432,162,1
2482433,1041,2
2482434,1158,0
2482435,14171,1
2482436,1162,0
2482437,583,6
2482438,244,3
2482439,1421,2
2482440,40,1
2482441,826,0
2482442,618,1
2482443,415,1
2482444,273,2
2482445,1158,0
2482446,417,1
2482447,1041,2
2482448,1082,3
2482449,347,0
2482450,995,0
2482451,855,2
2482452,969,0
2482453,595,1
2482454,162,4
2482455,273,0
2482456,583,6
2482457,415,3
2482458,347,0
2482459,1162,3
2482460,244,2
2482461,826,0
2482462,40,2
2482463,618,5
2482464,14171,2
2482465,1041,1
2482466,595,1
2482467,417,2
2482468,995,1
2482469,1082,0
2482470,162,2
2482471,969,1
2482472,1421,1
2482473,14171,1
2482474,855,2
2482475,244,3
2482476,1162,3
2482477,618,2
2482478,347,1
2482479,273,0
2482480,1158,0
2482481,40,2
2482482,826,1
2482483,415,2
2482484,583,3
2483323,790,1
2483324,409,2
2483325,1053,1
2483326,301,1
2483327,540,1
2483328,114,0
2483329,3057,0
2483330,190,2
2483331,1082,0
2483332,6195,1
2483333,371,0
2483334,496,3
2483335,2784,4
2483336,31614,7
2483337,713,3
2483338,11,1
2483339,964,3
2483340,15,4
2483341,720,2
2483342,621,3
2483416,282,2
2483417,22220,0
2483418,1269,1
2483419,6676,2
2483420,339,2
2483421,10625,0
2483422,1008,2
2483423,2714,1
2483424,829,1
2483425,1041,1
2483426,8031,1
2483427,1101,2
2483428,265,4
2483429,504,1
2483430,144,1
2483431,429,1
2483432,452,3
2483433,365,1
2483434,786,1
2483435,1180,2
2483436,9465,1
2483437,449,2
2483438,420,0
2483439,10157,0
2483440,498,1
2483441,318,0
2483442,383,1
2483443,21875,0
2483444,234,4
2483445,681,1
2483446,18,7
2483447,1050,4
2483448,197,3
2483449,119,3
2483450,447,0
2483451,317,1
2483452,170,3
2483453,1091,4
2483454,121,2
2483455,13499,0
2483456,669,3
2483457,618,5
2483458,865,1
2483459,2282,1
2483460,2481,0
2483461,932,1
2483462,84,0
2483463,260,1
2483464,148,3
2483465,982,2
2483466,419,2
2483467,1083,0
2483468,416,1
2483469,255,2
2483470,3008,2
2483471,6414,1
2483472,10695,0
2483473,46,6
2483474,10690,1
2483475,16704,3
2483937,4128,0
2483938,2439,2
2483939,11126,0
2483940,964,8
2483941,3725,1
2483942,121,1
2483943,11127,1
2483944,3729,0
2483945,418,2
2484243,506,7
2484258,8970,1
2484259,20519,7
2484260,1385,3
2484261,1627,1
2484262,4083,3
2484338,294,3
2484401,4331,1
2484402,2331,2
2484403,2921,6
2484404,839,2
2484405,1025,1
2484406,1210,2
2484407,332,2
2484408,4172,2
2484409,4718,1
2484410,1103,2
2484411,3522,1
2484412,4361,3
2484413,4084,2
2484581,1186,1
2484582,28095,0
2484583,11127,1
2484584,3729,0
2484585,2410,1
2484586,932,2
2484587,16704,4
2484588,11126,0
2485636,1506,1
2485808,2963,1
2485809,1211,2
2485810,641,3
2485811,512,3
2485812,1110,0
2485813,2288,1
2485814,1010,1
2485815,1028,0
2485816,989,3
2485817,1148,0
2485818,984,8
2485819,2964,0
2485820,22,1
2485821,379,5
2485822,352,2
2485823,1003,0
2485824,1042,2
2485825,337,0
2485826,2814,0
2485827,1123,3
2485828,1027,2
2485829,405,0
2485830,1132,0
2485831,899,0
2485832,991,4
2485834,10968,0
2485964,11127,0
2485965,964,1
2485966,2410,0
2485967,3729,1
2485968,2698,1
2485969,1083,0
2485970,3725,1
2485971,2439,1
2486002,21903,0
2486003,12302,0
2486004,21216,0
2486005,6422,0
2486006,16242,0
2486007,23634,2
2486008,16239,0
2486009,36625,4
2486010,2712,1
2486011,33571,0
2486012,33179,1
2486013,13017,0
2486014,39097,0
2486015,8838,1
2486044,2425,1
2486125,45200,0
2486232,6574,4
2486233,458,0
2486234,398,7
2486236,4361,1
2486237,410,5
2486238,800,2
2486239,1390,2
2486240,4718,0
2486241,276,3
2486242,839,2
2486243,332,1
2486244,2921,1
2486245,19,1
2486246,1038,4
2486247,1429,1
2486248,749,3
2486389,29228,5
2486390,2282,1
2486391,601,1
2486392,2861,2
2486393,172,2
2486394,498,2
2486395,157,3
2486396,968,2
2486407,865,3
2486408,1053,1
2486409,1177,1
2486410,206,0
2486411,3426,3
2486412,5817,1
2486414,45200,3
2486418,23617,0
2486419,4223,0
2486420,8909,0
2486421,24574,2
2486422,23701,4
2486423,23619,0
2486424,20746,1
2486425,3458,4
2486426,3490,2
2486427,16266,1
2486428,12886,2
2486429,23616,0
2486431,25425,1
2486432,6567,5
2486433,13677,3
2486489,1132,0
2486490,405,2
2486491,281,0
2486492,762,3
2486493,1039,1
2486494,2288,3
2486495,379,1
2486496,29,3
2486497,148,0
2486498,1003,1
2486499,11,2
2486500,631,4
2486501,873,0
2486502,180,4
2486503,512,0
2486504,289,2
2486505,984,0
2486506,31,0
2486507,985,4
2486508,3008,2
2486509,1039,2
2486510,405,0
2486511,1132,0
2486512,762,2
2486513,2288,0
2486514,148,0
2486515,379,3
2486516,1003,5
2486517,29,2
2486518,281,1
2486519,31,1
2486520,631,3
2486521,873,2
2486522,3008,2
2486523,985,2
2486524,180,2
2486525,289,0
2486526,11,1
2486527,984,4
2486528,512,1
2486529,3008,2
2486530,1003,2
2486531,31,2
2486532,289,3
2486533,2288,2
2486534,148,1
